@relation GestureTraining-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-Clast-L1

@attribute Device0_LinearAccelX_RMS numeric
@attribute Device0_LinearAccelY_RMS numeric
@attribute Device0_LinearAccelZ_RMS numeric
@attribute Device0_GyroscopeX_RMS numeric
@attribute Device0_GyroscopeY_RMS numeric
@attribute Device0_GyroscopeZ_RMS numeric
@attribute Device0_LinearAccelX_StDev numeric
@attribute Device0_LinearAccelY_StDev numeric
@attribute Device0_LinearAccelZ_StDev numeric
@attribute Device0_GyroscopeX_StDev numeric
@attribute Device0_GyroscopeY_StDev numeric
@attribute Device0_GyroscopeZ_StDev numeric
@attribute Device0_LinearAccelX_Mean numeric
@attribute Device0_LinearAccelY_Mean numeric
@attribute Device0_LinearAccelZ_Mean numeric
@attribute Device0_GyroscopeX_Mean numeric
@attribute Device0_GyroscopeY_Mean numeric
@attribute Device0_GyroscopeZ_Mean numeric
@attribute Device0_LinearAccelX_AvgEnergy numeric
@attribute Device0_LinearAccelY_AvgEnergy numeric
@attribute Device0_LinearAccelZ_AvgEnergy numeric
@attribute Device0_GyroscopeX_AvgEnergy numeric
@attribute Device0_GyroscopeY_AvgEnergy numeric
@attribute Device0_GyroscopeZ_AvgEnergy numeric
@attribute Device0_GyroscopeX_ZeroCross numeric
@attribute Device0_GyroscopeY_ZeroCross numeric
@attribute Device0_GyroscopeZ_ZeroCross numeric
@attribute Device0_LinearAccelX_ECDF0 numeric
@attribute Device0_LinearAccelX_ECDF1 numeric
@attribute Device0_LinearAccelX_ECDF2 numeric
@attribute Device0_LinearAccelX_ECDF3 numeric
@attribute Device0_LinearAccelX_ECDF4 numeric
@attribute Device0_LinearAccelX_ECDF5 numeric
@attribute Device0_LinearAccelX_ECDF6 numeric
@attribute Device0_LinearAccelX_ECDF7 numeric
@attribute Device0_LinearAccelX_ECDF8 numeric
@attribute Device0_LinearAccelX_ECDF9 numeric
@attribute Device0_LinearAccelX_ECDF10 numeric
@attribute Device0_LinearAccelX_ECDF11 numeric
@attribute Device0_LinearAccelX_ECDF12 numeric
@attribute Device0_LinearAccelX_ECDF13 numeric
@attribute Device0_LinearAccelX_ECDF14 numeric
@attribute Device0_LinearAccelY_ECDF0 numeric
@attribute Device0_LinearAccelY_ECDF1 numeric
@attribute Device0_LinearAccelY_ECDF2 numeric
@attribute Device0_LinearAccelY_ECDF3 numeric
@attribute Device0_LinearAccelY_ECDF4 numeric
@attribute Device0_LinearAccelY_ECDF5 numeric
@attribute Device0_LinearAccelY_ECDF6 numeric
@attribute Device0_LinearAccelY_ECDF7 numeric
@attribute Device0_LinearAccelY_ECDF8 numeric
@attribute Device0_LinearAccelY_ECDF9 numeric
@attribute Device0_LinearAccelY_ECDF10 numeric
@attribute Device0_LinearAccelY_ECDF11 numeric
@attribute Device0_LinearAccelY_ECDF12 numeric
@attribute Device0_LinearAccelY_ECDF13 numeric
@attribute Device0_LinearAccelY_ECDF14 numeric
@attribute Device0_LinearAccelZ_ECDF0 numeric
@attribute Device0_LinearAccelZ_ECDF1 numeric
@attribute Device0_LinearAccelZ_ECDF2 numeric
@attribute Device0_LinearAccelZ_ECDF3 numeric
@attribute Device0_LinearAccelZ_ECDF4 numeric
@attribute Device0_LinearAccelZ_ECDF5 numeric
@attribute Device0_LinearAccelZ_ECDF6 numeric
@attribute Device0_LinearAccelZ_ECDF7 numeric
@attribute Device0_LinearAccelZ_ECDF8 numeric
@attribute Device0_LinearAccelZ_ECDF9 numeric
@attribute Device0_LinearAccelZ_ECDF10 numeric
@attribute Device0_LinearAccelZ_ECDF11 numeric
@attribute Device0_LinearAccelZ_ECDF12 numeric
@attribute Device0_LinearAccelZ_ECDF13 numeric
@attribute Device0_LinearAccelZ_ECDF14 numeric
@attribute Device0_@@class@@ {11,12,13}

@data
0.732503,1.745052,0.686394,1.146566,0.166063,0.312765,0.718793,1.669449,0.628479,1.146299,0.163256,0.306959,-0.162856,0.542104,0.284981,-0.132129,0.035585,0.069324,0.132389,0.751364,0.116247,0.912918,0.019151,0.067931,9,7,6,-1.642063,-1.46741,0,-0.630958,-0.433604,-0.363728,-0.312954,-0.237282,-0.095555,0.044916,0.137489,0.230851,0.328304,0.520066,0.804361,-2.854758,-2.171007,-1.272946,-0.830627,-0.578052,-0.234824,-0.073016,0.31,0.608506,0.844848,1.257047,1.727563,2.20147,2.399638,3.161851,-0.833484,-0.682853,-0.526807,-0.424657,-0.22241,-0.055683,0.246199,0.347012,0.485203,0.535385,0.58523,0.716811,0.856761,1.094172,1.159728,11
0.719469,1.537186,0.469683,0.100021,0.350375,0.105063,0.712714,1.53246,0.469705,0.100776,0.23441,0.101758,-0.131799,0.22381,0.057638,-0.001466,0.262006,0.028988,0.166916,0.761949,0.071135,0.069567,0.853675,0.076758,16,4,11,-1.634707,-1.356988,-0.862548,-0.613685,-0.439883,-0.36918,-0.295773,-0.140781,-0.064776,0.061315,0.116253,0.189614,0.308824,0.361744,0,-1.972072,-1.734354,-1.379986,-1.185505,-0.869111,-0.636319,-0.414554,-0.213798,0.021369,0.398105,0.601426,1.019587,1.359348,2.197985,2.636095,-0.911714,-0.714406,-0.580017,-0.344864,-0.214314,-0.170429,-0.07785,0.052347,0.15956,0.277033,0.326148,0.468289,0.528491,0.552994,0.66887,11
0.695453,2.133749,0.722567,1.046326,0.432814,0.304679,0.696557,2.092299,0.612928,1.051818,0.266446,0.305774,-0.059303,0.469864,0.387731,0.000976,0.342161,0.017477,0.087009,0.819064,0.093926,0.796242,0.136243,0.067514,11,6,12,-1.914914,-1.46843,-0.935743,-0.591722,-0.302214,-0.189984,-0.109275,0.042407,0.161233,0.254272,0.307434,0.404054,0.457411,0.593788,0.874498,-4.830426,-3.111609,-1.889607,-1.118418,-0.653524,-0.448502,0.045976,0.251478,0.644418,1.037143,1.278868,1.442469,2.536129,3.091521,3.469819,-0.75403,-0.493029,-0.316783,-0.147848,0.004729,0.078149,0.201643,0.304392,0.368876,0.434615,0.559227,0.708553,0.793525,1.065847,1.583635,11
0.188183,1.143707,0.428852,0.559723,0.061876,0.108641,0.1874,1.053179,0.412294,0.526594,0.062125,0.101138,0.027173,0.461433,-0.126806,-0.198742,0.004231,0.041275,0.023185,0.856404,0.120411,0.952476,0.01164,0.035884,9,12,10,-0.31838,-0.164714,-0.130155,-0.088058,-0.055805,-0.034264,-0.024305,-0.015261,-0.003808,0.019123,0.03506,0.050974,0.091634,0.124293,0,-1.529758,-0.918365,0.025264,0.242102,0.297082,0.326558,0.349239,0.368998,0.387501,0.40581,0.424907,0.446118,0.472044,0.511118,0,-0.843955,-0.622939,-0.252832,-0.220906,-0.201906,-0.189685,-0.179812,-0.171002,-0.162627,-0.154246,-0.145418,-0.135505,-0.123192,-0.103846,0,11
0.173117,0.735074,0.422258,0.682991,0.123549,0.152776,0.166185,0.585731,0.421311,0.625977,0.11851,0.132342,0.051347,0.448095,0.051275,-0.280481,0.036941,0.077501,0.040034,0.721787,0.238179,0.923567,0.030222,0.046211,8,9,24,-0.353648,-0.20834,-0.060902,-0.045727,-0.02076,-0.01303,-0.006708,0.000688,0.018983,0.033346,0.046197,0.126818,0.234894,0.299727,0.344727,-0.790441,-0.57659,-0.158274,0.12257,0.338618,0.359544,0.375154,0.390308,0.408735,0.43575,0.451496,0.466134,0.49921,1.342692,1.551602,-0.537022,-0.446203,-0.184713,-0.164431,-0.153389,-0.144641,-0.136712,-0.128862,-0.120403,-0.110162,-0.089901,-0.02582,0.427623,0.720069,0.884391,11
0.147205,0.639639,0.297372,0.679709,0.075866,0.138896,0.147582,0.444153,0.294736,0.682445,0.075083,0.139455,0.007952,0.462001,0.047495,0.000225,-0.012776,-0.00001,0.041733,0.787959,0.170308,0.948573,0.011817,0.03961,10,12,21,-0.565351,-0.088313,-0.071304,-0.046033,-0.036016,-0.028858,-0.022177,-0.014651,-0.002633,0.017776,0.030631,0.045585,0.095169,0.148187,0.24499,-0.723469,-0.29994,0.001011,0.313354,0.359096,0.380708,0.399635,0.421162,0.458971,0.484305,0.503961,0.533643,0.754915,0.907578,1.182866,-0.662912,-0.237866,-0.166964,-0.109522,-0.095641,-0.085056,-0.074839,-0.062833,-0.041429,-0.020896,0.002717,0.145146,0.300632,0.42871,0.597488,11
0.124288,0.736988,0.378922,0.729844,0.059069,0.128855,0.117463,0.550067,0.375483,0.706973,0.058714,0.123625,0.042252,0.493502,0.063065,-0.194324,0.008692,0.038343,0.021999,0.773521,0.20448,0.963651,0.006312,0.030037,5,14,12,-0.283295,-0.088584,-0.061543,-0.038647,-0.028894,-0.021329,-0.010678,0.00841,0.018777,0.041047,0.056149,0.092331,0.163785,0.216633,0.254638,-0.564588,-0.260998,-0.126136,0.201977,0.295185,0.359709,0.380635,0.396451,0.410916,0.425929,0.444037,0.475544,0.88204,1.280284,1.568728,-0.422879,-0.284632,-0.177015,-0.161136,-0.149666,-0.13892,-0.126785,-0.107314,-0.0862,-0.070326,-0.046809,0.153032,0.254114,0.66993,0.805407,11
0.15349,0.691369,0.390711,0.67931,0.07769,0.165299,0.145099,0.530652,0.389004,0.635662,0.075199,0.150163,0.051931,0.446049,0.052025,-0.247121,0.020793,0.070568,0.036012,0.730644,0.233344,0.932583,0.012198,0.05522,10,13,16,-0.237339,-0.09837,-0.045603,-0.036988,-0.029624,-0.018344,-0.007215,-0.001215,0.004129,0.010241,0.022712,0.052393,0.187986,0.284653,0.31479,-0.661672,-0.449559,-0.130387,0.304927,0.342038,0.359734,0.373716,0.386669,0.400097,0.415995,0.441035,0.470042,0.602806,1.200105,1.468482,-0.391615,-0.245718,-0.147822,-0.135834,-0.128069,-0.121693,-0.11587,-0.11015,-0.104141,-0.097279,-0.088241,-0.068862,0.102557,0.590024,0.949139,11
0.139676,0.597071,0.359737,0.682419,0.079928,0.136004,0.137497,0.480088,0.361009,0.604305,0.078921,0.121833,0.027746,0.357815,0.015048,-0.322047,0.014651,0.061516,0.038601,0.70535,0.256049,0.949273,0.013022,0.037705,8,11,15,-0.261924,-0.149457,-0.049643,-0.037198,-0.027222,-0.012133,0.000874,0.006993,0.011897,0.016557,0.021621,0.028328,0.045153,0.135962,0.317275,-0.717955,-0.519155,-0.237788,0.254934,0.354323,0.374107,0.387897,0.399475,0.41014,0.420631,0.431606,0.443971,0.459688,0.487291,0,-0.480043,-0.385664,-0.14525,-0.113041,-0.104434,-0.097991,-0.092424,-0.087213,-0.082029,-0.076556,-0.070328,-0.062296,-0.047454,0.421,0,11
0.16959,0.611188,0.347154,0.736852,0.088862,0.150649,0.170163,0.529336,0.345831,0.627114,0.085404,0.127348,0.011908,0.310823,-0.048037,-0.39275,0.026221,0.081646,0.05501,0.714482,0.230508,0.946662,0.013768,0.03957,4,6,11,-0.272355,-0.185783,-0.122815,-0.078039,-0.054867,-0.036529,-0.029458,-0.023748,-0.018305,-0.012382,-0.004536,0.015268,0.034918,0,0.379432,-0.723452,-0.500754,-0.39166,-0.045287,0.169445,0.3169,0.338884,0.354854,0.369321,0.384378,0.402908,0.432418,0.449442,0.471642,1.267857,-0.515739,-0.414824,-0.2416,-0.201947,-0.174274,-0.164106,-0.156358,-0.149443,-0.142642,-0.135324,-0.12641,-0.111872,0.025381,0.235198,0,11
0.190249,0.810161,0.495489,0.728335,0.070177,0.163251,0.187227,0.666635,0.487956,0.690152,0.070203,0.154875,0.037821,0.464363,0.09683,-0.241036,-0.006084,0.053506,0.038584,0.699697,0.261719,0.94382,0.008762,0.047417,3,8,16,-0.273922,-0.143105,-0.118674,-0.08279,-0.070162,-0.060067,-0.046241,-0.027216,-0.015821,-0.001872,0.026478,0.045171,0.124545,0.310232,0.412192,-0.879136,-0.690557,-0.201285,0.29479,0.330839,0.352278,0.370481,0.38861,0.409727,0.440194,0.464349,0.487765,0.532223,1.114648,1.832407,-0.467231,-0.320383,-0.147405,-0.124639,-0.113137,-0.104232,-0.096314,-0.088653,-0.080674,-0.071604,-0.059635,-0.028732,0.293878,0.671035,0,11
0.110159,0.546156,0.173427,0.580946,0.082113,0.163923,0.107253,0.523427,0.126454,0.534805,0.076602,0.149783,-0.028258,0.168171,-0.119658,-0.235854,0.030979,0.069,0.035639,0.876029,0.088332,0.909425,0.018168,0.072406,6,7,10,-0.366827,-0.286482,-0.121252,-0.036472,-0.01821,-0.010358,-0.005671,-0.001781,0.001934,0.005906,0.010861,0.021406,0.029782,0.037832,0.055787,-1.407166,-1.063052,0,0.183923,0.322866,0.35088,0.366802,0.380403,0.394312,0.411703,0.429847,0.44272,0.454343,0.466586,0.482297,-0.552839,0,-0.27038,-0.175072,-0.104323,-0.088855,-0.082436,-0.078061,-0.07412,-0.069929,-0.064347,-0.052392,-0.044264,-0.037054,-0.024478,11
0.106571,0.668283,0.32217,0.68702,0.060102,0.153348,0.106565,0.503733,0.318845,0.684734,0.059417,0.15393,0.009483,0.441404,0.054087,-0.08245,-0.010461,0.002513,0.020218,0.795016,0.184767,0.945649,0.007237,0.047114,7,6,17,-0.226214,-0.143529,-0.08268,-0.056539,-0.047776,-0.0402,-0.025508,-0.018555,-0.01358,-0.007816,0.016075,0.042417,0.117515,0.169766,0.204299,-0.940167,-0.499616,0.056827,0.30546,0.335237,0.356042,0.376498,0.403481,0.425621,0.44228,0.458951,0.481161,0.728466,1.063286,1.279156,-0.416762,-0.246876,-0.139107,-0.127939,-0.119421,-0.111209,-0.101588,-0.084699,-0.071262,-0.061221,-0.049502,0.030659,0.275996,0.618945,0.700904,11
0.984341,2.995784,1.156699,1.30729,0.361102,0.418411,0.96725,3.014723,1.164565,1.250581,0.308859,0.406788,-0.214473,0.094818,-0.008226,-0.407662,0.190498,0.108752,0.085886,0.795518,0.118596,0.848366,0.064729,0.086905,9,7,13,-2.593721,-1.987133,-1.494432,-0.878861,-0.588434,-0.329368,-0.256736,-0.180502,-0.030277,0.075053,0.223268,0.297691,0.404842,0.642597,1.260082,-4.96868,-4.209546,-2.939752,-2.355378,-2.160009,-1.874075,-1.430245,-1.088112,-0.35945,0.801786,1.59115,2.055904,2.653618,3.790875,5.639085,-3.350275,-1.798026,-1.270205,-0.815408,-0.618126,-0.350193,-0.118972,0.005514,0.147446,0.325766,0.406863,0.485612,0.675154,0,1.797351,11
1.306051,3.318092,1.376567,0.875148,0.413704,0.422166,1.295149,3.317158,1.380738,0.837759,0.411312,0.415673,-0.227279,0.398774,-0.122389,-0.271646,0.065747,0.088543,0.11675,0.753552,0.129698,0.686732,0.153463,0.159805,10,8,12,-2.733838,0,-1.439063,-1.166922,-0.916534,-0.70296,-0.633392,-0.566243,-0.390877,-0.194402,0.072766,0.273162,0.572451,1.267233,0,-7.404043,-2.700832,-2.440426,-2.142656,-1.935953,-1.74722,-1.44951,-0.704715,-0.038157,1.239161,1.650027,2.303747,3.206587,4.571485,6.553898,-4.249064,-2.137535,-1.651332,-1.242835,-0.838556,-0.646294,-0.363864,-0.156486,0.221715,0.577455,0.724487,0.923256,1.062459,1.153513,1.583287,11
1.275795,3.217115,1.215254,0.84167,0.923291,0.37939,1.259947,3.160813,1.177275,0.828415,0.626453,0.33803,-0.240471,0.685638,0.325984,-0.172517,0.681458,-0.175903,0.120976,0.769257,0.109767,0.415535,0.500036,0.08443,18,5,18,-2.615323,-2.083639,-1.575427,-1.342485,-1.018272,-0.771424,-0.63736,-0.540308,-0.249148,0.046939,0.198936,0.395394,0.621393,1.441255,2.038088,-5.185533,-3.491914,-2.703758,-2.169925,-1.888046,-1.645967,-0.742123,0.039749,1.088702,1.883849,2.149722,2.702693,3.14577,4.512001,6.006672,-2.443334,-1.681086,-1.096736,-0.632684,-0.271364,-0.032595,0.090603,0.305519,0.447868,0.637195,0.728915,0.81965,1.276764,1.67313,2.130157,11
1.267883,3.301524,1.291047,1.035982,0.593937,0.384011,1.275551,3.31065,1.256565,0.994486,0.504834,0.382932,0.010092,0.267788,0.326909,-0.310118,0.317765,0.05093,0.113411,0.768997,0.117592,0.682091,0.224191,0.093718,7,5,15,-3.014451,-1.899392,-1.076887,-0.819141,-0.676406,-0.56303,-0.31144,-0.176189,-0.024287,0.154673,0.267062,0.506546,0.985901,1.596742,2.243871,-6.766164,-4.718731,-2.74503,-2.096189,-1.861808,-1.670282,-1.457364,-0.809264,0.28505,1.009642,1.565708,2.360888,3.262383,3.742188,5.6686,-2.360465,-1.405767,-0.993525,-0.476969,-0.333506,-0.122515,-0.001966,0.201795,0.312501,0.458803,0.698837,0.788497,1.084962,1.345429,2.520036,11
1.391757,3.388801,1.140318,1.260441,0.46404,0.426838,1.38322,3.389037,1.10705,1.267745,0.464326,0.42905,0.213727,0.361134,0.29808,-0.002853,0.047037,0.014907,0.131577,0.780093,0.08833,0.799861,0.108413,0.091727,11,6,16,-2.383357,-1.903579,-1.363985,-0.86953,-0.54146,-0.226945,-0.069307,0.107341,0.192797,0.287866,0.497842,0.679171,1.477565,2.009095,2.682599,-6.339569,-4.674561,-2.897459,-2.414022,-1.961621,-1.170828,-0.888791,-0.298091,0.059562,0.512876,1.416297,2.337191,2.941081,4.531181,6.708929,-2.968889,-1.495093,-0.726251,-0.388718,-0.234227,0.027247,0.123478,0.228153,0.46454,0.584665,0.752424,0.826099,0.899616,1.179795,2.048372,11
1.097353,3.080257,1.007435,0.916031,0.270417,0.335285,1.09878,2.993502,1.013374,0.906852,0.271886,0.337216,0.105211,0.795208,-0.008922,-0.162502,0.008561,-0.006287,0.102859,0.810447,0.086693,0.818923,0.071366,0.109711,10,11,19,-2.147989,0,-1.007379,-0.661937,-0.543222,-0.286585,-0.176479,-0.06631,0.10838,0.242301,0.410623,0.539291,0.863784,1.477017,1.858431,-4.747125,-2.986248,-2.240891,-2.030247,-1.638848,-1.45499,-0.566664,0.004477,0.754526,1.589597,2.319815,2.91806,3.595376,5.128906,5.689399,-3.561914,-1.784112,-1.219702,-0.85096,-0.461195,-0.183617,-0.07957,0.131627,0.249841,0.376258,0.554191,0.625431,0.714866,0.991657,1.143308,11
1.331607,2.732804,0.987583,0.569382,0.950874,0.365256,1.298844,2.740592,0.982333,0.566606,0.539195,0.344272,-0.330119,0.242633,0.152911,-0.086557,0.785722,-0.128413,0.173556,0.73098,0.095463,0.23807,0.663961,0.097969,12,2,9,-4.028171,0,-1.657531,-0.964387,-0.793156,-0.590828,-0.516668,-0.437419,-0.129507,0.09857,0.237535,0.536362,0.704471,1.002496,1.366657,-4.037023,-2.646878,-2.24773,-2.047312,-1.839264,-1.404755,-1.236449,-0.996931,-0.39719,0.374889,0.977918,1.673416,2.600293,3.937199,5.28413,-3.155253,-1.188697,-0.671087,-0.455801,-0.269779,-0.153,0.075798,0.179006,0.254937,0.372445,0.584943,0.782164,0.931079,1.047077,1.256235,11
0.850642,2.516628,0.964963,0.261471,0.194829,0.229023,0.857467,2.44212,0.966532,0.25369,0.195455,0.224364,-0.014155,0.682393,-0.109711,0.071039,0.019288,-0.054073,0.090583,0.79285,0.116567,0.430586,0.239068,0.330347,11,7,13,-1.644415,-1.385613,-1.09586,-0.886465,-0.483905,-0.350871,-0.116768,-0.028001,0.118206,0.292977,0.379197,0.443252,0.613203,0.74867,1.376842,-2.286018,-1.439756,-1.277167,-1.131244,-0.901582,-0.773979,-0.662416,-0.380295,-0.094806,0.341771,0.725495,1.415326,2.154814,3.286171,0,-3.949899,-1.682646,-0.9462,-0.762458,-0.436783,-0.319082,-0.00265,0.193092,0.255077,0.305753,0.357802,0.427325,0.618998,0.728034,0.880545,11
0.983446,2.157692,1.057066,1.106036,0.309144,0.381957,0.986371,2.130409,1.059269,1.014596,0.294712,0.369696,0.065331,0.404699,0.083098,-0.452241,0.098034,0.103079,0.143492,0.690728,0.16578,0.835155,0.065246,0.0996,13,8,24,-2.017114,-1.360941,-0.911056,-0.626229,-0.481759,-0.37069,-0.215149,-0.124875,-0.009857,0.169348,0.26868,0.487562,0.817276,1.166169,1.898264,-4.899202,-2.073586,-1.545539,-1.360594,-0.993818,-0.810434,-0.584514,-0.219188,0.035158,0.492208,1.328725,1.744381,2.102279,2.617405,4.151396,-2.762649,-1.355422,-0.969192,-0.667785,-0.440202,-0.219819,-0.134407,-0.002042,0.133047,0.217168,0.329552,0.556166,0.665113,0.964867,1.824267,11
0.884172,2.572622,0.888388,1.114266,0.330372,0.367474,0.888092,2.552005,0.89156,1.013535,0.326659,0.340503,0.028009,0.411713,0.046338,-0.473716,0.059042,0.142238,0.09546,0.808167,0.096373,0.835653,0.073461,0.090887,18,7,19,-2.239307,-1.480799,-0.963238,-0.62061,-0.402131,-0.305902,-0.097636,0.056758,0.166999,0.385883,0.504243,0.688225,0.771103,0.93156,1.209644,-4.032441,-2.748956,-1.944417,-1.300882,-1.028286,-0.674259,-0.489518,-0.341048,-0.142286,0.337043,0.733113,1.203154,2.016431,3.42552,5.677659,-3.1245,-1.847733,-0.785592,-0.556897,-0.323894,-0.131864,-0.049614,0.016173,0.123599,0.281726,0.396729,0.61845,0.723159,0.92992,1.293084,11
0.306578,0.967231,0.420123,0.83274,0.275618,0.106452,0.283631,0.890311,0.421492,0.784892,0.268422,0.104021,0.119175,0.386496,0.017454,-0.287141,0.06712,0.024501,0.077934,0.775715,0.146351,0.888189,0.097297,0.014514,8,11,5,-0.744402,-0.364834,-0.184854,-0.004054,0.064069,0.082276,0.096664,0.111581,0.132912,0.151228,0.164718,0.178356,0.197683,0.318603,0.732227,-3.352282,-0.631686,-0.161976,0.112289,0.220099,0.347579,0.43587,0.472982,0.50267,0.529911,0.557379,0.587922,0.627575,0.716081,1.736269,-0.586099,-0.362666,-0.200439,-0.1767,-0.160932,-0.144852,-0.118149,-0.096931,-0.083253,-0.071391,-0.059441,-0.04538,-0.022101,0.508981,0.936351,11
0.712832,2.056901,1.316375,1.059614,0.303164,0.153111,0.713285,2.011424,1.318039,1.033638,0.273416,0.152269,0.050732,0.458932,0.081313,-0.247256,0.13276,-0.020098,0.078514,0.653733,0.267752,0.906834,0.074231,0.018934,13,11,12,-2.253823,-0.930184,-0.739142,-0.414586,-0.199706,-0.122041,-0.038908,0.112055,0.159705,0.196608,0.234376,0.287491,0.409715,0.707825,1.237884,-4.194967,-2.360993,-1.082872,-0.624208,-0.347462,0.152103,0.247302,0.316484,0.378752,0.442671,0.518784,0.646096,0.958955,1.458484,0,-4.071957,-1.378903,-0.779244,-0.616123,-0.523589,-0.4333,-0.295143,-0.119663,-0.038805,0.028708,0.09935,0.19786,0.570125,1.288767,2.441311,11
0.48068,0.93717,0.307557,0.782103,0.458543,0.129645,0.482018,0.822838,0.302041,0.785082,0.459415,0.130169,0.02515,0.454776,0.064157,-0.020636,0.030717,-0.001928,0.191916,0.729516,0.078569,0.729278,0.250683,0.020039,10,9,4,-1.398139,-0.784118,-0.442777,-0.261375,-0.022303,0.013438,0.041178,0.057104,0.067553,0.076857,0.086369,0.0977,0.116945,0.518787,0.85625,-1.672743,-0.92397,-0.577409,0.134349,0.413508,0.440652,0.457523,0.471422,0.484354,0.497508,0.512235,0.531506,0.576066,1.276629,1.968779,-0.544556,-0.165261,-0.098236,-0.064094,-0.05604,-0.049728,-0.044066,-0.038532,-0.032686,-0.025874,-0.016314,0.03889,0.256619,0.487113,0.741987,12
0.499103,0.908978,0.306078,0.784434,0.550171,0.143399,0.499673,0.800013,0.29931,0.788125,0.552561,0.144072,0.041996,0.438409,0.070247,0.000806,0.014794,0.000717,0.213086,0.706776,0.080138,0.655598,0.322494,0.021909,12,6,5,-1.010516,-0.736056,-0.662525,-0.527355,0.017627,0.036118,0.047921,0.059697,0.07885,0.102617,0.123122,0.153212,0.331684,0.702429,0.914415,-1.396906,-0.974226,-0.612224,-0.008161,0.412261,0.434873,0.450253,0.463507,0.47641,0.490405,0.508134,0.544642,0.929091,1.320581,1.742337,-0.641656,0,-0.093403,-0.073191,-0.060353,-0.046945,-0.028012,-0.014091,-0.001912,0.011712,0.036288,0.197892,0.309524,0.480877,0.609615,12
0.492974,0.971372,0.338359,0.865872,0.506926,0.087177,0.494741,0.874356,0.326163,0.870058,0.509277,0.087586,0.02466,0.431758,0.095538,0.003544,0.010202,-0.001495,0.186787,0.725219,0.087994,0.739158,0.253349,0.007493,5,3,6,-1.289186,-0.988334,-0.597125,-0.322643,-0.003188,0.019356,0.033719,0.045919,0.05779,0.070813,0.087962,0.154815,0.34455,0.521999,0.695038,-1.763532,-1.174427,-0.882304,0.148563,0.365463,0.410018,0.433682,0.453171,0.472113,0.493395,0.52415,0.707619,1.011681,1.359649,1.589549,-0.713335,0,-0.0685,-0.053503,-0.04381,-0.035497,-0.027306,-0.018119,-0.005286,0.040194,0.097666,0.254462,0.335773,0.398371,0.735142,12
0.469062,0.998691,0.35612,0.835274,0.476189,0.135804,0.470256,0.896979,0.327553,0.839426,0.478463,0.136493,-0.033342,0.448263,0.143577,0.012784,0.011901,-0.000857,0.163677,0.741977,0.094346,0.739947,0.240493,0.01956,11,8,8,-1.331332,-1.051932,-0.449269,-0.318359,-0.071157,-0.025085,-0.007676,0.006479,0.020673,0.038283,0.083595,0.136303,0.18619,0.340821,0.537433,-2.336976,-1.244987,-0.551017,0.368011,0.405765,0.428323,0.447244,0.465639,0.486,0.513717,0.636969,0.757196,0.937013,1.098491,1.742571,-0.769711,-0.266809,-0.010605,0.00292,0.012217,0.020592,0.029462,0.041102,0.084861,0.142714,0.222854,0.253258,0.291838,0.372592,0.760677,12
0.433571,0.92341,0.273141,0.738329,0.47086,0.150759,0.435187,0.809187,0.267404,0.741956,0.472835,0.151513,-0.022148,0.452161,0.061776,0.011635,0.019304,0.00124,0.168554,0.764552,0.066895,0.690416,0.280799,0.028786,9,9,10,-0.864691,-0.682495,-0.631602,-0.483111,-0.061386,-0.038712,-0.026789,-0.016881,-0.007067,0.004425,0.023896,0.059799,0.152856,0.45524,0.833037,-1.626889,-1.029974,-0.356332,0.368226,0.404041,0.420693,0.434516,0.44854,0.466192,0.50832,0.552163,0.599887,0.739553,1.199139,1.895721,-0.663134,-0.268952,-0.085184,-0.045392,-0.032116,-0.025477,-0.020147,-0.015124,-0.009774,-0.003067,0.01086,0.142927,0.324438,0.408304,0.446666,12
0.419434,0.961123,0.244354,0.708517,0.399344,0.160553,0.421137,0.849502,0.242543,0.711912,0.401333,0.160416,-0.018023,0.457438,0.038264,0.014021,0.001291,0.017277,0.151739,0.796761,0.0515,0.730444,0.232049,0.037508,12,14,5,-1.147534,-0.751642,-0.617345,-0.068886,-0.047444,-0.035625,-0.025974,-0.016815,-0.007032,0.005227,0.030809,0.057609,0.086876,0.40683,0.686699,-1.691615,-1.230077,-0.400318,0.353342,0.391645,0.414787,0.436412,0.463095,0.488433,0.511117,0.534872,0.565125,0.660649,1.440091,1.834821,-0.452227,-0.280697,-0.068051,-0.055434,-0.047412,-0.04085,-0.034859,-0.028962,-0.022735,-0.015551,-0.005832,0.040838,0.15163,0.292225,0,12
0.044494,0.454105,0.034843,0.014426,0.010496,0.011538,0.03312,0.043233,0.02513,0.011366,0.00949,0.008725,-0.029983,0.452073,-0.024327,-0.00899,0.004629,0.007623,0.009454,0.984748,0.005797,0.461045,0.244041,0.294915,4,7,8,-0.129297,-0.090318,-0.067174,-0.054914,-0.044951,-0.042331,-0.040288,-0.037484,-0.02449,-0.019186,-0.015234,-0.003399,0.001773,0.006058,0.017821,0.371911,0.380811,0.405254,0.410644,0.423528,0.432777,0.445693,0.4507,0.459662,0.463236,0.472541,0.478291,0.487405,0.498833,0.519868,-0.094117,-0.069155,-0.061994,-0.053642,-0.044248,-0.034597,-0.026575,-0.020604,-0.018909,-0.017002,-0.012345,-0.009137,-0.003711,0.00043,0.016386,12
